      step          time         t_Gyr         rho_c  rhoc_Msunpc3         v_max     v_max_kms        Kn_min       mintrel   mintrel_Gyr
  19392327  8.042004e+01  1.253320e+01  3.551478e+01  5.978413e-01  3.709575e-01  2.932213e+01  4.907654e+00  7.592443e-02  1.183257e-02
  19490755  8.057149e+01  1.255680e+01  3.586993e+01  6.038197e-01  3.711045e-01  2.933376e+01  4.881363e+00  7.514292e-02  1.171078e-02
  19589219  8.072188e+01  1.258024e+01  3.622863e+01  6.098579e-01  3.712518e-01  2.934540e+01  4.855210e+00  7.436940e-02  1.159023e-02
  19687719  8.087124e+01  1.260352e+01  3.659092e+01  6.159567e-01  3.713994e-01  2.935707e+01  4.829194e+00  7.360379e-02  1.147091e-02
  19786251  8.101956e+01  1.262663e+01  3.695684e+01  6.221164e-01  3.715473e-01  2.936876e+01  4.803314e+00  7.284602e-02  1.135281e-02
  19884811  8.116684e+01  1.264959e+01  3.732641e+01  6.283375e-01  3.716955e-01  2.938047e+01  4.777571e+00  7.209601e-02  1.123593e-02
  19983399  8.131310e+01  1.267238e+01  3.769968e+01  6.346209e-01  3.718440e-01  2.939221e+01  4.751963e+00  7.135369e-02  1.112024e-02
  20082015  8.145834e+01  1.269502e+01  3.807669e+01  6.409673e-01  3.719927e-01  2.940396e+01  4.726488e+00  7.061895e-02  1.100573e-02
  20180655  8.160256e+01  1.271749e+01  3.845747e+01  6.473772e-01  3.721417e-01  2.941574e+01  4.701148e+00  6.989173e-02  1.089240e-02
  20279315  8.174577e+01  1.273981e+01  3.884205e+01  6.538512e-01  3.722910e-01  2.942754e+01  4.675940e+00  6.917196e-02  1.078022e-02
  20377995  8.188797e+01  1.276197e+01  3.923048e+01  6.603899e-01  3.724406e-01  2.943937e+01  4.650865e+00  6.845957e-02  1.066920e-02
  20476691  8.202916e+01  1.278398e+01  3.962280e+01  6.669939e-01  3.725904e-01  2.945121e+01  4.625922e+00  6.775447e-02  1.055931e-02
  20575403  8.216936e+01  1.280583e+01  4.001904e+01  6.736641e-01  3.727406e-01  2.946308e+01  4.601110e+00  6.705660e-02  1.045055e-02
  20674127  8.230856e+01  1.282752e+01  4.041924e+01  6.804009e-01  3.728909e-01  2.947496e+01  4.576428e+00  6.636588e-02  1.034290e-02
  20772859  8.244676e+01  1.284906e+01  4.082343e+01  6.872050e-01  3.730416e-01  2.948687e+01  4.551877e+00  6.568225e-02  1.023636e-02
  20871603  8.258399e+01  1.287044e+01  4.123168e+01  6.940773e-01  3.731925e-01  2.949880e+01  4.527455e+00  6.500561e-02  1.013091e-02
  20970351  8.272023e+01  1.289168e+01  4.164401e+01  7.010182e-01  3.733437e-01  2.951075e+01  4.503161e+00  6.433591e-02  1.002654e-02
  21069103  8.285549e+01  1.291276e+01  4.206045e+01  7.080285e-01  3.734952e-01  2.952272e+01  4.478996e+00  6.367308e-02  9.923241e-03
  21167859  8.298979e+01  1.293369e+01  4.248107e+01  7.151090e-01  3.736469e-01  2.953472e+01  4.454957e+00  6.301704e-02  9.820998e-03
  21266615  8.312311e+01  1.295446e+01  4.290590e+01  7.222604e-01  3.737989e-01  2.954673e+01  4.431044e+00  6.236771e-02  9.719803e-03
  21365367  8.325548e+01  1.297509e+01  4.333497e+01  7.294831e-01  3.739511e-01  2.955876e+01  4.407259e+00  6.172506e-02  9.619648e-03
  21464115  8.338688e+01  1.299557e+01  4.376833e+01  7.367781e-01  3.741036e-01  2.957082e+01  4.383598e+00  6.108899e-02  9.520519e-03
  21562855  8.351734e+01  1.301590e+01  4.420602e+01  7.441460e-01  3.742563e-01  2.958289e+01  4.360062e+00  6.045946e-02  9.422408e-03
  21661587  8.364684e+01  1.303609e+01  4.464809e+01  7.515876e-01  3.744094e-01  2.959499e+01  4.336651e+00  5.983637e-02  9.325302e-03
  21760307  8.377540e+01  1.305612e+01  4.509457e+01  7.591035e-01  3.745626e-01  2.960710e+01  4.313363e+00  5.921969e-02  9.229194e-03
  21859015  8.390303e+01  1.307601e+01  4.554552e+01  7.666947e-01  3.747161e-01  2.961924e+01  4.290198e+00  5.860932e-02  9.134071e-03
  21957707  8.402971e+01  1.309576e+01  4.600098e+01  7.743617e-01  3.748699e-01  2.963139e+01  4.267155e+00  5.800523e-02  9.039924e-03
  22056383  8.415548e+01  1.311535e+01  4.646100e+01  7.821055e-01  3.750239e-01  2.964357e+01  4.244234e+00  5.740732e-02  8.946742e-03
  22155039  8.428031e+01  1.313481e+01  4.692562e+01  7.899266e-01  3.751782e-01  2.965576e+01  4.221434e+00  5.681555e-02  8.854517e-03
  22253675  8.440423e+01  1.315412e+01  4.739488e+01  7.978261e-01  3.753327e-01  2.966797e+01  4.198754e+00  5.622985e-02  8.763238e-03
  22352287  8.452724e+01  1.317329e+01  4.786884e+01  8.058045e-01  3.754875e-01  2.968021e+01  4.176194e+00  5.565016e-02  8.672895e-03
  22450875  8.464933e+01  1.319232e+01  4.834755e+01  8.138629e-01  3.756425e-01  2.969246e+01  4.153753e+00  5.507641e-02  8.583478e-03
  22549435  8.477053e+01  1.321121e+01  4.883104e+01  8.220018e-01  3.757977e-01  2.970473e+01  4.131430e+00  5.450855e-02  8.494979e-03
  22647963  8.489082e+01  1.322996e+01  4.931936e+01  8.302219e-01  3.759532e-01  2.971702e+01  4.109226e+00  5.394653e-02  8.407391e-03
  22746459  8.501021e+01  1.324856e+01  4.981256e+01  8.385242e-01  3.761090e-01  2.972933e+01  4.087139e+00  5.339029e-02  8.320701e-03
  22844923  8.512872e+01  1.326703e+01  5.031070e+01  8.469097e-01  3.762650e-01  2.974166e+01  4.065169e+00  5.283974e-02  8.234900e-03
  22943351  8.524634e+01  1.328536e+01  5.081382e+01  8.553791e-01  3.764212e-01  2.975401e+01  4.043315e+00  5.229485e-02  8.149980e-03
  23041739  8.536308e+01  1.330356e+01  5.132197e+01  8.639330e-01  3.765776e-01  2.976638e+01  4.021577e+00  5.175556e-02  8.065934e-03
  23140087  8.547894e+01  1.332161e+01  5.183519e+01  8.725724e-01  3.767343e-01  2.977876e+01  3.999954e+00  5.122180e-02  7.982750e-03
  23238395  8.559394e+01  1.333953e+01  5.235357e+01  8.812985e-01  3.768913e-01  2.979117e+01  3.978445e+00  5.069352e-02  7.900419e-03
  23336655  8.570807e+01  1.335732e+01  5.287710e+01  8.901115e-01  3.770484e-01  2.980359e+01  3.957051e+00  5.017068e-02  7.818936e-03
  23434871  8.582133e+01  1.337497e+01  5.340589e+01  8.990129e-01  3.772058e-01  2.981603e+01  3.935769e+00  4.965320e-02  7.738289e-03
  23533039  8.593375e+01  1.339249e+01  5.393997e+01  9.080033e-01  3.773635e-01  2.982849e+01  3.914600e+00  4.914103e-02  7.658469e-03
  23631155  8.604531e+01  1.340988e+01  5.447938e+01  9.170835e-01  3.775213e-01  2.984097e+01  3.893543e+00  4.863413e-02  7.579470e-03
  23729219  8.615602e+01  1.342713e+01  5.502418e+01  9.262546e-01  3.776794e-01  2.985347e+01  3.872598e+00  4.813244e-02  7.501283e-03
  23827227  8.626589e+01  1.344426e+01  5.557443e+01  9.355173e-01  3.778377e-01  2.986598e+01  3.851764e+00  4.763590e-02  7.423900e-03
  23925179  8.637493e+01  1.346125e+01  5.613019e+01  9.448727e-01  3.779963e-01  2.987851e+01  3.831041e+00  4.714447e-02  7.347311e-03
  24023071  8.648313e+01  1.347811e+01  5.669150e+01  9.543215e-01  3.781551e-01  2.989106e+01  3.810427e+00  4.665809e-02  7.271510e-03
  24120903  8.659050e+01  1.349485e+01  5.725842e+01  9.638649e-01  3.783141e-01  2.990363e+01  3.789923e+00  4.617670e-02  7.196488e-03
  24218671  8.669705e+01  1.351145e+01  5.783101e+01  9.735036e-01  3.784733e-01  2.991622e+01  3.769528e+00  4.570027e-02  7.122237e-03
  24316375  8.680279e+01  1.352793e+01  5.840933e+01  9.832388e-01  3.786327e-01  2.992882e+01  3.749240e+00  4.522873e-02  7.048749e-03
  24414011  8.690771e+01  1.354428e+01  5.899343e+01  9.930713e-01  3.787924e-01  2.994144e+01  3.729061e+00  4.476204e-02  6.976017e-03
  24511579  8.701183e+01  1.356051e+01  5.958338e+01  1.003002e+00  3.789523e-01  2.995408e+01  3.708988e+00  4.430014e-02  6.904032e-03
  24609075  8.711514e+01  1.357661e+01  6.017922e+01  1.013032e+00  3.791124e-01  2.996674e+01  3.689022e+00  4.384300e-02  6.832787e-03
  24706499  8.721765e+01  1.359258e+01  6.078102e+01  1.023163e+00  3.792728e-01  2.997941e+01  3.669162e+00  4.339055e-02  6.762274e-03
  24803847  8.731937e+01  1.360844e+01  6.138884e+01  1.033395e+00  3.794333e-01  2.999210e+01  3.649408e+00  4.294275e-02  6.692487e-03
  24901119  8.742030e+01  1.362417e+01  6.200275e+01  1.043729e+00  3.795941e-01  3.000481e+01  3.629758e+00  4.249956e-02  6.623417e-03
  24998311  8.752045e+01  1.363978e+01  6.262279e+01  1.054166e+00  3.797551e-01  3.001754e+01  3.610213e+00  4.206092e-02  6.555057e-03
  25095423  8.761982e+01  1.365526e+01  6.324903e+01  1.064708e+00  3.799163e-01  3.003028e+01  3.590771e+00  4.162680e-02  6.487400e-03
  25192451  8.771841e+01  1.367063e+01  6.388154e+01  1.075356e+00  3.800777e-01  3.004304e+01  3.571433e+00  4.119714e-02  6.420439e-03
  25289395  8.781624e+01  1.368587e+01  6.452037e+01  1.086110e+00  3.802394e-01  3.005582e+01  3.552197e+00  4.077189e-02  6.354165e-03
  25386251  8.791330e+01  1.370100e+01  6.516560e+01  1.096971e+00  3.804012e-01  3.006861e+01  3.533064e+00  4.035102e-02  6.288574e-03
  25483019  8.800960e+01  1.371601e+01  6.581728e+01  1.107941e+00  3.805633e-01  3.008142e+01  3.514032e+00  3.993448e-02  6.223657e-03
  25579695  8.810514e+01  1.373090e+01  6.647547e+01  1.119021e+00  3.807256e-01  3.009425e+01  3.495102e+00  3.952222e-02  6.159408e-03
  25676275  8.819993e+01  1.374567e+01  6.714023e+01  1.130211e+00  3.808881e-01  3.010709e+01  3.476273e+00  3.911422e-02  6.095822e-03
  25772763  8.829398e+01  1.376033e+01  6.781166e+01  1.141514e+00  3.810508e-01  3.011995e+01  3.457543e+00  3.871040e-02  6.032888e-03
  25869151  8.838728e+01  1.377487e+01  6.848978e+01  1.152929e+00  3.812137e-01  3.013283e+01  3.438914e+00  3.831074e-02  5.970604e-03
  25965443  8.847985e+01  1.378929e+01  6.917470e+01  1.164459e+00  3.813768e-01  3.014572e+01  3.420383e+00  3.791519e-02  5.908958e-03
  26061631  8.857168e+01  1.380361e+01  6.986646e+01  1.176103e+00  3.815401e-01  3.015863e+01  3.401951e+00  3.752372e-02  5.847949e-03
  26157715  8.866279e+01  1.381781e+01  7.056512e+01  1.187864e+00  3.817036e-01  3.017156e+01  3.383617e+00  3.713628e-02  5.787568e-03
  26253695  8.875318e+01  1.383189e+01  7.127078e+01  1.199743e+00  3.818674e-01  3.018450e+01  3.365381e+00  3.675283e-02  5.727807e-03
  26349567  8.884284e+01  1.384587e+01  7.198349e+01  1.211741e+00  3.820313e-01  3.019746e+01  3.347243e+00  3.637332e-02  5.668663e-03
  26445331  8.893179e+01  1.385973e+01  7.270334e+01  1.223858e+00  3.821954e-01  3.021043e+01  3.329200e+00  3.599772e-02  5.610126e-03
  26540983  8.902003e+01  1.387348e+01  7.343037e+01  1.236097e+00  3.823598e-01  3.022342e+01  3.311254e+00  3.562598e-02  5.552193e-03
  26636523  8.910757e+01  1.388712e+01  7.416469e+01  1.248458e+00  3.825243e-01  3.023643e+01  3.293403e+00  3.525807e-02  5.494855e-03
  26731947  8.919441e+01  1.390066e+01  7.490633e+01  1.260943e+00  3.826891e-01  3.024945e+01  3.275648e+00  3.489395e-02  5.438108e-03
  26827255  8.928055e+01  1.391408e+01  7.565540e+01  1.273552e+00  3.828540e-01  3.026249e+01  3.257987e+00  3.453358e-02  5.381945e-03
  26922447  8.936601e+01  1.392740e+01  7.641199e+01  1.286288e+00  3.830192e-01  3.027555e+01  3.240420e+00  3.417691e-02  5.326359e-03
  27017515  8.945077e+01  1.394061e+01  7.717611e+01  1.299151e+00  3.831845e-01  3.028862e+01  3.222947e+00  3.382392e-02  5.271347e-03
  27112463  8.953486e+01  1.395371e+01  7.794789e+01  1.312143e+00  3.833501e-01  3.030170e+01  3.205567e+00  3.347456e-02  5.216900e-03
  27207287  8.961827e+01  1.396671e+01  7.872740e+01  1.325265e+00  3.835158e-01  3.031480e+01  3.188279e+00  3.312879e-02  5.163013e-03
  27301983  8.970100e+01  1.397961e+01  7.951469e+01  1.338518e+00  3.836818e-01  3.032792e+01  3.171084e+00  3.278659e-02  5.109682e-03
  27396551  8.978307e+01  1.399240e+01  8.030985e+01  1.351903e+00  3.838479e-01  3.034105e+01  3.153980e+00  3.244791e-02  5.056901e-03
  27490987  8.986447e+01  1.400508e+01  8.111295e+01  1.365422e+00  3.840143e-01  3.035420e+01  3.136968e+00  3.211273e-02  5.004663e-03
  27585291  8.994522e+01  1.401767e+01  8.192409e+01  1.379077e+00  3.841808e-01  3.036737e+01  3.120047e+00  3.178100e-02  4.952964e-03
  27679463  9.002531e+01  1.403015e+01  8.274335e+01  1.392868e+00  3.843476e-01  3.038055e+01  3.103215e+00  3.145267e-02  4.901796e-03
  27773499  9.010474e+01  1.404253e+01  8.357081e+01  1.406797e+00  3.845145e-01  3.039374e+01  3.086474e+00  3.112773e-02  4.851155e-03
  27867395  9.018353e+01  1.405481e+01  8.440652e+01  1.420865e+00  3.846816e-01  3.040695e+01  3.069822e+00  3.080615e-02  4.801037e-03
  27961151  9.026168e+01  1.406699e+01  8.525058e+01  1.435073e+00  3.848489e-01  3.042018e+01  3.053259e+00  3.048788e-02  4.751436e-03
  28054767  9.033920e+01  1.407907e+01  8.610310e+01  1.449424e+00  3.850164e-01  3.043342e+01  3.036784e+00  3.017288e-02  4.702344e-03
  28148239  9.041607e+01  1.409105e+01  8.696414e+01  1.463919e+00  3.851841e-01  3.044667e+01  3.020397e+00  2.986113e-02  4.653759e-03
  28241567  9.049233e+01  1.410293e+01  8.783381e+01  1.478558e+00  3.853520e-01  3.045994e+01  3.004098e+00  2.955258e-02  4.605673e-03
  28334747  9.056795e+01  1.411472e+01  8.871216e+01  1.493344e+00  3.855201e-01  3.047323e+01  2.987886e+00  2.924722e-02  4.558084e-03
  28427779  9.064296e+01  1.412641e+01  8.959931e+01  1.508278e+00  3.856884e-01  3.048653e+01  2.971760e+00  2.894500e-02  4.510984e-03
  28520659  9.071735e+01  1.413800e+01  9.049531e+01  1.523361e+00  3.858568e-01  3.049985e+01  2.955720e+00  2.864590e-02  4.464370e-03
  28613387  9.079113e+01  1.414950e+01  9.140029e+01  1.538595e+00  3.860255e-01  3.051318e+01  2.939766e+00  2.834988e-02  4.418236e-03
  28705959  9.086430e+01  1.416090e+01  9.231430e+01  1.553981e+00  3.861943e-01  3.052652e+01  2.923898e+00  2.805692e-02  4.372579e-03
  28798375  9.093687e+01  1.417221e+01  9.323745e+01  1.569521e+00  3.863633e-01  3.053988e+01  2.908114e+00  2.776697e-02  4.327391e-03
  28890635  9.100884e+01  1.418343e+01  9.416986e+01  1.585217e+00  3.865326e-01  3.055326e+01  2.892415e+00  2.748000e-02  4.282668e-03
  28982735  9.108021e+01  1.419455e+01  9.511159e+01  1.601070e+00  3.867020e-01  3.056665e+01  2.876799e+00  2.719600e-02  4.238407e-03
  29074671  9.115100e+01  1.420558e+01  9.606272e+01  1.617081e+00  3.868716e-01  3.058005e+01  2.861267e+00  2.691492e-02  4.194602e-03
  29166443  9.122120e+01  1.421652e+01  9.702336e+01  1.633252e+00  3.870413e-01  3.059347e+01  2.845818e+00  2.663674e-02  4.151249e-03
  29258051  9.129081e+01  1.422737e+01  9.799362e+01  1.649584e+00  3.872113e-01  3.060691e+01  2.830451e+00  2.636143e-02  4.108343e-03
  29349491  9.135985e+01  1.423813e+01  9.897357e+01  1.666081e+00  3.873814e-01  3.062036e+01  2.815167e+00  2.608896e-02  4.065879e-03
  29440763  9.142831e+01  1.424880e+01  9.996334e+01  1.682742e+00  3.875518e-01  3.063382e+01  2.799964e+00  2.581929e-02  4.023852e-03
  29531863  9.149621e+01  1.425938e+01  1.009630e+02  1.699570e+00  3.877223e-01  3.064730e+01  2.784843e+00  2.555241e-02  3.982259e-03
  29622791  9.156354e+01  1.426988e+01  1.019726e+02  1.716566e+00  3.878930e-01  3.066079e+01  2.769803e+00  2.528828e-02  3.941095e-03
  29713543  9.163030e+01  1.428028e+01  1.029924e+02  1.733731e+00  3.880638e-01  3.067430e+01  2.754843e+00  2.502687e-02  3.900356e-03
  29804119  9.169651e+01  1.429060e+01  1.040223e+02  1.751069e+00  3.882349e-01  3.068782e+01  2.739963e+00  2.476816e-02  3.860037e-03
  29894519  9.176216e+01  1.430083e+01  1.050626e+02  1.768580e+00  3.884061e-01  3.070136e+01  2.725163e+00  2.451211e-02  3.820132e-03
  29984739  9.182727e+01  1.431098e+01  1.061132e+02  1.786266e+00  3.885776e-01  3.071491e+01  2.710442e+00  2.425871e-02  3.780640e-03
  30074779  9.189183e+01  1.432104e+01  1.071744e+02  1.804130e+00  3.887492e-01  3.072847e+01  2.695800e+00  2.400791e-02  3.741554e-03
  30164635  9.195585e+01  1.433102e+01  1.082462e+02  1.822172e+00  3.889210e-01  3.074205e+01  2.681236e+00  2.375970e-02  3.702871e-03
  30254307  9.201933e+01  1.434091e+01  1.093287e+02  1.840394e+00  3.890929e-01  3.075564e+01  2.666749e+00  2.351405e-02  3.664587e-03
  30343791  9.208227e+01  1.435072e+01  1.104220e+02  1.858798e+00  3.892651e-01  3.076925e+01  2.652341e+00  2.327093e-02  3.626699e-03
  30433087  9.214469e+01  1.436045e+01  1.115262e+02  1.877387e+00  3.894374e-01  3.078287e+01  2.638010e+00  2.303033e-02  3.589201e-03
  30522191  9.220658e+01  1.437009e+01  1.126415e+02  1.896161e+00  3.896099e-01  3.079651e+01  2.623756e+00  2.279221e-02  3.552091e-03
  30611103  9.226794e+01  1.437966e+01  1.137679e+02  1.915122e+00  3.897826e-01  3.081016e+01  2.609578e+00  2.255654e-02  3.515363e-03
  30699823  9.232879e+01  1.438914e+01  1.149056e+02  1.934274e+00  3.899555e-01  3.082382e+01  2.595476e+00  2.232331e-02  3.479014e-03
  30788347  9.238912e+01  1.439854e+01  1.160547e+02  1.953617e+00  3.901285e-01  3.083750e+01  2.581449e+00  2.209248e-02  3.443041e-03
  30876675  9.244894e+01  1.440786e+01  1.172152e+02  1.973153e+00  3.903017e-01  3.085119e+01  2.567498e+00  2.186403e-02  3.407438e-03
  30964807  9.250826e+01  1.441711e+01  1.183874e+02  1.992886e+00  3.904751e-01  3.086490e+01  2.553621e+00  2.163793e-02  3.372201e-03
  31052739  9.256707e+01  1.442628e+01  1.195714e+02  2.012816e+00  3.906487e-01  3.087862e+01  2.539818e+00  2.141417e-02  3.337328e-03
  31140467  9.262539e+01  1.443536e+01  1.207671e+02  2.032944e+00  3.908224e-01  3.089235e+01  2.526090e+00  2.119272e-02  3.302815e-03
  31227991  9.268320e+01  1.444437e+01  1.219748e+02  2.053274e+00  3.909964e-01  3.090610e+01  2.512435e+00  2.097355e-02  3.268659e-03
  31315311  9.274053e+01  1.445331e+01  1.231946e+02  2.073807e+00  3.911705e-01  3.091986e+01  2.498853e+00  2.075665e-02  3.234855e-03
  31402423  9.279736e+01  1.446216e+01  1.244265e+02  2.094545e+00  3.913447e-01  3.093364e+01  2.485344e+00  2.054198e-02  3.201400e-03
  31489327  9.285372e+01  1.447095e+01  1.256708e+02  2.115491e+00  3.915192e-01  3.094743e+01  2.471908e+00  2.032953e-02  3.168291e-03
  31576023  9.290959e+01  1.447965e+01  1.269276e+02  2.136647e+00  3.916938e-01  3.096123e+01  2.458543e+00  2.011927e-02  3.135522e-03
  31662507  9.296498e+01  1.448829e+01  1.281969e+02  2.158014e+00  3.918686e-01  3.097505e+01  2.445251e+00  1.991117e-02  3.103091e-03
  31748779  9.301990e+01  1.449685e+01  1.294789e+02  2.179595e+00  3.920436e-01  3.098888e+01  2.432029e+00  1.970523e-02  3.070995e-03
  31834835  9.307435e+01  1.450533e+01  1.307737e+02  2.201391e+00  3.922188e-01  3.100272e+01  2.418878e+00  1.950141e-02  3.039230e-03
  31920675  9.312833e+01  1.451374e+01  1.320815e+02  2.223406e+00  3.923941e-01  3.101658e+01  2.405798e+00  1.929969e-02  3.007794e-03
  32006295  9.318185e+01  1.452209e+01  1.334023e+02  2.245640e+00  3.925696e-01  3.103045e+01  2.392788e+00  1.910006e-02  2.976682e-03
  32091699  9.323491e+01  1.453035e+01  1.347364e+02  2.268097e+00  3.927453e-01  3.104434e+01  2.379848e+00  1.890249e-02  2.945890e-03
  32176879  9.328751e+01  1.453855e+01  1.360838e+02  2.290778e+00  3.929211e-01  3.105824e+01  2.366977e+00  1.870696e-02  2.915418e-03
  32261839  9.333966e+01  1.454668e+01  1.374447e+02  2.313687e+00  3.930971e-01  3.107215e+01  2.354175e+00  1.851344e-02  2.885259e-03
  32346575  9.339136e+01  1.455474e+01  1.388192e+02  2.336825e+00  3.932733e-01  3.108608e+01  2.341442e+00  1.832192e-02  2.855411e-03
  32431083  9.344262e+01  1.456273e+01  1.402074e+02  2.360193e+00  3.934497e-01  3.110002e+01  2.328777e+00  1.813238e-02  2.825872e-03
  32515367  9.349343e+01  1.457064e+01  1.416095e+02  2.383796e+00  3.936262e-01  3.111397e+01  2.316180e+00  1.794479e-02  2.796637e-03
  32599419  9.354381e+01  1.457850e+01  1.430256e+02  2.407634e+00  3.938029e-01  3.112794e+01  2.303651e+00  1.775915e-02  2.767705e-03
  32683243  9.359374e+01  1.458628e+01  1.444559e+02  2.431711e+00  3.939798e-01  3.114192e+01  2.291189e+00  1.757541e-02  2.739071e-03
  32766835  9.364325e+01  1.459399e+01  1.459005e+02  2.456029e+00  3.941569e-01  3.115592e+01  2.278794e+00  1.739358e-02  2.710732e-03
  32850195  9.369233e+01  1.460164e+01  1.473595e+02  2.480590e+00  3.943341e-01  3.116993e+01  2.266465e+00  1.721362e-02  2.682686e-03
  32933319  9.374098e+01  1.460922e+01  1.488332e+02  2.505397e+00  3.945115e-01  3.118395e+01  2.254203e+00  1.703552e-02  2.654930e-03
  33016207  9.378921e+01  1.461674e+01  1.503215e+02  2.530451e+00  3.946891e-01  3.119799e+01  2.242007e+00  1.685926e-02  2.627460e-03
  33098859  9.383702e+01  1.462419e+01  1.518248e+02  2.555757e+00  3.948668e-01  3.121203e+01  2.229875e+00  1.668482e-02  2.600274e-03
  33181271  9.388442e+01  1.463158e+01  1.533431e+02  2.581315e+00  3.950447e-01  3.122610e+01  2.217810e+00  1.651218e-02  2.573369e-03
  33263443  9.393140e+01  1.463890e+01  1.548765e+02  2.607128e+00  3.952228e-01  3.124017e+01  2.205808e+00  1.634132e-02  2.546741e-03
  33345375  9.397798e+01  1.464616e+01  1.564254e+02  2.633201e+00  3.954010e-01  3.125426e+01  2.193871e+00  1.617223e-02  2.520388e-03
  33427063  9.402415e+01  1.465335e+01  1.579897e+02  2.659534e+00  3.955795e-01  3.126837e+01  2.181999e+00  1.600488e-02  2.494308e-03
  33508507  9.406991e+01  1.466049e+01  1.595696e+02  2.686130e+00  3.957581e-01  3.128248e+01  2.170190e+00  1.583926e-02  2.468496e-03
  33589703  9.411528e+01  1.466756e+01  1.611654e+02  2.712992e+00  3.959368e-01  3.129661e+01  2.158444e+00  1.567535e-02  2.442952e-03
  33670651  9.416025e+01  1.467457e+01  1.627770e+02  2.740122e+00  3.961158e-01  3.131076e+01  2.146762e+00  1.551314e-02  2.417671e-03
  33751351  9.420482e+01  1.468151e+01  1.644048e+02  2.767523e+00  3.962949e-01  3.132491e+01  2.135143e+00  1.535260e-02  2.392652e-03
  33831803  9.424901e+01  1.468840e+01  1.660489e+02  2.795199e+00  3.964741e-01  3.133909e+01  2.123585e+00  1.519371e-02  2.367891e-03
  33912003  9.429281e+01  1.469523e+01  1.677094e+02  2.823152e+00  3.966536e-01  3.135327e+01  2.112090e+00  1.503647e-02  2.343385e-03
  33991951  9.433623e+01  1.470199e+01  1.693866e+02  2.851384e+00  3.968332e-01  3.136747e+01  2.100657e+00  1.488085e-02  2.319132e-03
  34071643  9.437926e+01  1.470870e+01  1.710804e+02  2.879898e+00  3.970130e-01  3.138168e+01  2.089285e+00  1.472685e-02  2.295131e-03
  34151083  9.442192e+01  1.471535e+01  1.727913e+02  2.908698e+00  3.971929e-01  3.139590e+01  2.077974e+00  1.457442e-02  2.271376e-03
  34230267  9.446420e+01  1.472194e+01  1.745193e+02  2.937787e+00  3.973731e-01  3.141014e+01  2.066724e+00  1.442357e-02  2.247867e-03
  34309191  9.450612e+01  1.472847e+01  1.762646e+02  2.967165e+00  3.975533e-01  3.142439e+01  2.055534e+00  1.427429e-02  2.224601e-03
  34387855  9.454766e+01  1.473494e+01  1.780272e+02  2.996837e+00  3.977338e-01  3.143866e+01  2.044405e+00  1.412654e-02  2.201575e-03
  34466259  9.458883e+01  1.474136e+01  1.798075e+02  3.026806e+00  3.979144e-01  3.145293e+01  2.033335e+00  1.398033e-02  2.178788e-03
  34544403  9.462965e+01  1.474772e+01  1.816056e+02  3.057075e+00  3.980952e-01  3.146722e+01  2.022325e+00  1.383561e-02  2.156235e-03
  34622283  9.467010e+01  1.475402e+01  1.834217e+02  3.087646e+00  3.982762e-01  3.148153e+01  2.011374e+00  1.369240e-02  2.133916e-03
  34699899  9.471020e+01  1.476027e+01  1.852560e+02  3.118523e+00  3.984574e-01  3.149585e+01  2.000482e+00  1.355067e-02  2.111827e-03
  34777251  9.474994e+01  1.476647e+01  1.871086e+02  3.149709e+00  3.986387e-01  3.151018e+01  1.989648e+00  1.341040e-02  2.089966e-03
  34854335  9.478933e+01  1.477261e+01  1.889797e+02  3.181207e+00  3.988201e-01  3.152452e+01  1.978873e+00  1.327158e-02  2.068332e-03
  34931151  9.482837e+01  1.477869e+01  1.908695e+02  3.213019e+00  3.990018e-01  3.153888e+01  1.968156e+00  1.313419e-02  2.046921e-03
  35007699  9.486707e+01  1.478472e+01  1.927782e+02  3.245149e+00  3.991836e-01  3.155325e+01  1.957496e+00  1.299823e-02  2.025731e-03
  35083979  9.490542e+01  1.479070e+01  1.947061e+02  3.277602e+00  3.993656e-01  3.156764e+01  1.946894e+00  1.286366e-02  2.004760e-03
  35159987  9.494344e+01  1.479662e+01  1.966532e+02  3.310379e+00  3.995478e-01  3.158204e+01  1.936348e+00  1.273049e-02  1.984005e-03
  35235723  9.498112e+01  1.480250e+01  1.986197e+02  3.343483e+00  3.997301e-01  3.159645e+01  1.925859e+00  1.259870e-02  1.963465e-03
  35311187  9.501846e+01  1.480832e+01  2.006060e+02  3.376919e+00  3.999126e-01  3.161088e+01  1.915427e+00  1.246826e-02  1.943137e-03
  35386375  9.505547e+01  1.481408e+01  2.026121e+02  3.410689e+00  4.000953e-01  3.162532e+01  1.905051e+00  1.233917e-02  1.923020e-03
  35461287  9.509215e+01  1.481980e+01  2.046382e+02  3.444796e+00  4.002781e-01  3.163977e+01  1.894730e+00  1.221142e-02  1.903110e-03
  35535923  9.512851e+01  1.482547e+01  2.066846e+02  3.479244e+00  4.004611e-01  3.165423e+01  1.884465e+00  1.208499e-02  1.883406e-03
  35610283  9.516454e+01  1.483108e+01  2.087515e+02  3.514038e+00  4.006443e-01  3.166871e+01  1.874255e+00  1.195986e-02  1.863905e-03
  35684363  9.520025e+01  1.483665e+01  2.108391e+02  3.549179e+00  4.008276e-01  3.168321e+01  1.864101e+00  1.183603e-02  1.844606e-03
  35758163  9.523565e+01  1.484216e+01  2.129475e+02  3.584671e+00  4.010112e-01  3.169771e+01  1.854001e+00  1.171348e-02  1.825507e-03
